"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"fes_59_p","Integer","","Recommended","Family members make sure their rooms are neat.Los miembros de la familia se aseguran de que sus habitaciones est?n ordenadas.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_61r_p","Integer","","Recommended","There is very little group spirit in our family.Hay muy poco ?nimo de mantenernos en equipo en nuestra familia.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_62_p","Integer","","Recommended","Money and paying bills is openly talked about in our family.En nuestra familia se habla abiertamente del dinero y del pago de las cuentas.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_66_p","Integer","","Recommended","Family members often go to the library.Los miembros de la familia con frecuencia van a la biblioteca.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_67_p","Integer","","Recommended","Family members sometimes attend courses or take lessons for some hobby or interest (outside of school).Los miembros de la familia a veces asisten a cursos o toman clases para alg?n pasatiempo o inter?s (fuera de la escuela).","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_69_p","Integer","","Recommended","Each person's duties are clearly defined in our family.En nuestra familia, las obligaciones de cada persona est?n claramente definidas.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_71_p","Integer","","Recommended","We really get along well with each other.Realmente nos llevamos bien entre nosotros.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_72r_p","Integer","","Recommended","We are usually careful about what we say to each other.Normalmente tenemos cuidado con lo que nos decimos los unos a los otros.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_2r_p","Integer","","Recommended","Family members often keep their feelings to themselves.          Los miembros de la familia a menudo guardan sus sentimientos para s? mismos.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_76r_p","Integer","","Recommended","Watching TV is more important than reading in our family.En nuestra familia ver la televisi?n es m?s importante que leer.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_77_p","Integer","","Recommended","Family members go out a lot.Los miembros de la familia salen mucho.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_79r_p","Integer","","Recommended","Money is not handled very carefully in our family.En nuestra familia el dinero no se maneja con mucho cuidado.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_81_p","Integer","","Recommended","There is plenty of time and attention for everyone in our family.En nuestra familia todos reciben mucho tiempo y atenci?n.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_82_p","Integer","","Recommended","There are a lot of spontaneous discussions in our family.Hay muchas conversaciones espont?neas en nuestra familia.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_86_p","Integer","","Recommended","Family members really like music, art and literature.A los miembros de la familia les gusta mucho la m?sica, el arte y la literatura.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_87r_p","Integer","","Recommended","Our main form of entertainment is watching TV or listening to the radio.Nuestra principal forma de entretenimiento es ver la televisi?n o escuchar la radio.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_89_p","Integer","","Recommended","Dishes are usually done immediately after eating.Por lo general, los platos se lavan inmediatamente despu?s de comer.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_6_p","Integer","","Recommended","We often talk about political and social problems.A menudo hablamos de problemas pol?ticos y sociales.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_7r_p","Integer","","Recommended","We spend most weekends and evenings at home.Pasamos la mayor?a de los fines de semana y las noches en casa.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_9_p","Integer","","Recommended","Activities in our family are pretty carefully planned.Las actividades en nuestra familia se planean cuidadosamente.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
"fes_11r_p","Integer","","Recommended","We often seem to be killing time at home.A menudo parece que estamos matando el tiempo en casa.","0 ; 1","0 = True /Verdadera; 1 = False/ Falsa",""
"fes_12_p","Integer","","Recommended","We say anything we want to around home.Decimos lo que queremos en casa.","1 ; 0","1 = True /Verdadera; 0 = False/ Falsa",""
